id,text
1192460," I am even wiser than my elders,
    for I have kept your commandments."
1192461," I am even wiser than my elders,
    for I have kept your commandments."
1192462," I am even wiser than my elders,
    for I have kept your commandments."
1192463," I am even wiser than my elders,
    for I have kept your commandments."
1192464," I am even wiser than my elders,
    for I have kept your commandments."
1192465," I am even wiser than my elders,
    for I have kept your commandments."
1192466," I am even wiser than my elders,
    for I have kept your commandments."
1192467," I am even wiser than my elders,
    for I have kept your commandments."
1192468," I am even wiser than my elders,
    for I have kept your commandments."
1192469," I am even wiser than my elders,
    for I have kept your commandments."
1192470," I am even wiser than my elders,
    for I have kept your commandments."
1192471," I am even wiser than my elders,
    for I have kept your commandments."
1192472," I am even wiser than my elders,
    for I have kept your commandments."
1192473," I am even wiser than my elders,
    for I have kept your commandments."
1192474," I am even wiser than my elders,
    for I have kept your commandments."
1192475," I am even wiser than my elders,
    for I have kept your commandments."
1192476," I am even wiser than my elders,
    for I have kept your commandments."
1192477," I am even wiser than my elders,
    for I have kept your commandments."
1192478," I am even wiser than my elders,
    for I have kept your commandments."
1192479," I am even wiser than my elders,
    for I have kept your commandments."
1192480," I am even wiser than my elders,
    for I have kept your commandments."
1192481," I am even wiser than my elders,
    for I have kept your commandments."
1192482," I am even wiser than my elders,
    for I have kept your commandments."
1192483," I am even wiser than my elders,
    for I have kept your commandments."
1192484," I am even wiser than my elders,
    for I have kept your commandments."
1192485," I am even wiser than my elders,
    for I have kept your commandments."
1192486," I am even wiser than my elders,
    for I have kept your commandments."
1192487," I am even wiser than my elders,
    for I have kept your commandments."
1192488," I am even wiser than my elders,
    for I have kept your commandments."
1192489," I am even wiser than my elders,
    for I have kept your commandments."
1192490," I am even wiser than my elders,
    for I have kept your commandments."
1192491," I am even wiser than my elders,
    for I have kept your commandments."
1192492," I am even wiser than my elders,
    for I have kept your commandments."
1192493," I am even wiser than my elders,
    for I have kept your commandments."
1192494," I am even wiser than my elders,
    for I have kept your commandments."
1192495," I am even wiser than my elders,
    for I have kept your commandments."
1192496," I am even wiser than my elders,
    for I have kept your commandments."
1192497," I am even wiser than my elders,
    for I have kept your commandments."
1192498," I am even wiser than my elders,
    for I have kept your commandments."
1192499," I am even wiser than my elders,
    for I have kept your commandments."
1192500," I am even wiser than my elders,
    for I have kept your commandments."
1192501," I am even wiser than my elders,
    for I have kept your commandments."
1192502," I am even wiser than my elders,
    for I have kept your commandments."
1192503," I am even wiser than my elders,
    for I have kept your commandments."
1192504," I am even wiser than my elders,
    for I have kept your commandments."
1192505," I am even wiser than my elders,
    for I have kept your commandments."
1192506," I am even wiser than my elders,
    for I have kept your commandments."
1192507," I am even wiser than my elders,
    for I have kept your commandments."
1192508," I am even wiser than my elders,
    for I have kept your commandments."
1192509," I am even wiser than my elders,
    for I have kept your commandments."
